2021-12-09/17:11:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:46		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:46		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:46		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:46		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:46		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:48		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:48		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:48		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:48		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:48		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:48		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:51		 wafer_21012020_080913.csv: File loaded successfully!!
2021-12-09/17:11:51		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:51		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:51		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:51		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:51		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:51		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:51		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:52		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:52		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:52		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:52		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:52		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:52		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:52		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:52		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:53		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:54		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:54		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:54		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:54		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:54		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:54		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:54		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:54		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:55		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:55		 wafer_23012020_041211.csv: File loaded successfully!!
2021-12-09/17:11:55		 wafer_23012020_041211.csv: File loaded successfully!!
